ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio
2109-05-30,88.0,379482556.0,899.0,Alien,,48.0,-877004.0,9432.0,Parallel,,Cave,,-3.9452364037362333,1465.0,-6.0,5.58032168446281,0,,-4.0,229.0,583.0,-7581902.0,-7011619.0,-8239311.0,-8484836.0,-10557.0,-0.16712371342115073,102.0,-1962121.0,-0.2109755243868907,-0.6900242812821936,1.3051709896975906e-237,-902.2386094534432
2123-12-21,,-406548.0,1144.0,,Unknown,75.0,1880082048.0,4975.0,Undefined,82.0,Spaceship,-20481.0,-3.1488525708751327,-18.0,688.0,7.459186204344162,2,Alchemy,-9.0,,231.0,,-2048657.0,-2272061.0,-3100550.0,0.0,-0.15959143716200974,55.0,-4391226.0,2.2571366680105887,7.050202211467666,,-inf
2129-03-27,230.0,647402704.0,524.0,Ghost,,87.0,1188590092.0,-57.0,Complicated,-8.0,Spaceship,-33193.0,-0.9562888548944013,-4.0,-11.0,,yes,Time Machine,445.0,268.0,322.0,-1447251.0,-6052374.0,-4963577.0,-2465314.0,-52397.0,-1.9730711875373643,105.0,,2.38781097497767,4.172783797941267,-16019008818.575932,305724.41192388744
2116-02-22,50.0,578655566.0,232.0,,???,124.0,487035117.0,1225.0,,306.0,Unknown,-23689.0,,4895.0,,,yes,Time Machine,29.0,372.0,,-2185637.0,-1420606.0,-9189829.0,-6165370.0,0.0,2.3665295130258377,127.0,-3392624.0,0.5155686475574124,0.23113837598752413,inf,inf
2154-01-16,167.0,-609008.0,-92.0,Ghost,Grade -1,24.0,418887834.0,,,83.0,Unknown,-1220.0,9.95327314368782,3546.0,-12.0,,1,Time Machine,124.0,-3.0,,-7801752.0,-4062876.0,-7979944.0,-6073987.0,0.0,-0.10636416351968747,,-4056892.0,0.06774430006112919,1.2578351264894057,,-inf
2184-03-07,51.0,-63015.0,440.0,,???,-37.0,1261708997.0,4041.0,,,,505234.0,5.222661053558788,-5.0,-15.0,-4.691981645841733,0,,-1.0,-7.0,353.0,-5410251.0,-2110280.0,-6698427.0,-410484.0,,1.8640504798039526,150.0,-11346008.0,1.902685246801921,3.4267109031422023,,inf
2188-07-30,134.0,836963765.0,870.0,,???,-13.0,545708986.0,5842.0,Complicated,-9.0,Unknown,-43738.0,-0.29521689370532567,-4.0,382.0,8.244693701093318,no,,476.0,114.0,39.0,-3925819.0,-5246246.0,-1092184.0,,-30561.0,1.793851957059661,97.0,4998564.0,-0.0682744454266675,-0.3028689465412763,inf,-5.882311229548495e+303
2115-05-03,205.0,-594700.0,178.0,,Grade -1,89.0,601724677.0,9694.0,,309.0,,-39162.0,7.2066876063927285,4782.0,-18.0,-2.670194541865844,yes,Alchemy,,190.0,645.0,-5470109.0,-9352761.0,-166764.0,-8801841.0,0.0,2.4876105440683434,100.0,4961768.0,2.5031484593548488,4.778994203229994,,
2179-09-28,-8.0,,919.0,Time Traveler,???,-6.0,-769976.0,8529.0,,-9.0,Spaceship,6585041.0,,564.0,1185.0,-4.327747171518721,2,,-4.0,-7.0,857.0,-6003933.0,-6045639.0,,-5022318.0,-87968.0,2.772487976132488,123.0,-8417035.0,1.1804531976556611,3.3023348334157667,inf,-2.0435762264258772e+303
2175-09-08,149.0,-667615.0,,Ghost,Unknown,94.0,523643485.0,6476.0,,-6.0,Spaceship,-23708.0,-3.1615523873182343,-13.0,1775.0,,0,,419.0,440.0,578.0,,,-7727353.0,-9452217.0,-58120.0,-0.4819935254596217,3.0,148515.0,2.6843314369543783,5.361399934995139,-2339551788.69969,40254.22396248606
,216.0,-186807.0,-98.0,Time Traveler,,112.0,266961261.0,3210.0,,-2.0,,902651.0,4.31289662446315,2958.0,1691.0,9.211753827154048,yes,,321.0,-29.0,951.0,-5622655.0,-7302472.0,-3911492.0,-1571901.0,0.0,-1.283791081552266,67.0,-11036555.0,1.7475928020252613,2.726998119874872,inf,inf
2122-06-23,258.0,-421838.0,691.0,,???,143.0,-437700.0,1620.0,,465.0,Unknown,4767423.0,-4.16716874957797,2548.0,1164.0,9.504148814811426,,,-5.0,156.0,396.0,-8857315.0,-4059935.0,-6373245.0,,0.0,2.5600901418735584,4.0,-6961525.0,0.4978229308470197,2.007539993679961,-7322502.126947656,-inf
2150-11-24,109.0,-338586.0,653.0,Time Traveler,,,-195941.0,,Undefined,-8.0,Unknown,893287.0,-4.755440873607565,-9.0,1939.0,5.854931188218302,yes,,249.0,264.0,261.0,-1953992.0,-2995593.0,-1894569.0,-1930479.0,-14969.0,1.5874433625833637,110.0,-7474083.0,1.1381320048354793,2.672707532000959,,-59.67579664640257
2147-10-15,78.0,,,,???,118.0,889815945.0,6201.0,,-3.0,,-18523.0,-3.0224152844622143,390.0,,-3.720803584241332,no,,83.0,-3.0,70.0,-6609028.0,,-6226686.0,-8373135.0,-74260.0,-1.3663622585875068,198.0,-5526181.0,,1.0041887887891798,inf,-2.4208095002185776e+303
2199-02-23,57.0,-736779.0,850.0,,Unknown,144.0,-845032.0,1834.0,Undefined,-1.0,,-17287.0,6.6282786912281155,4022.0,-5.0,-1.8364877528940546,-1,Time Machine,97.0,-43.0,266.0,-5992030.0,-5121564.0,-5588215.0,-6320087.0,0.0,2.5946293346431633,160.0,-3030592.0,2.3530553271615133,3.900809741063103,-27469242.142583635,-inf
2189-05-09,87.0,119625255.0,329.0,,,-22.0,1366146706.0,159.0,,-8.0,Unknown,1324233.0,4.820638889354629,-1.0,210.0,8.127944082130199,,Alchemy,-3.0,385.0,87.0,-1628741.0,-7213413.0,-9554195.0,-2598079.0,0.0,2.5269285397789076,196.0,-15655622.0,2.5164930745952017,2.6911822613283003,,inf
2192-08-14,256.0,226466629.0,478.0,,???,-33.0,1695776562.0,2271.0,Parallel,628.0,Cave,,,2518.0,1589.0,-3.0566652672419963,yes,,-2.0,122.0,,-6061396.0,-7776510.0,-369199.0,,0.0,1.5800215866241372,137.0,-2178106.0,1.890541216749511,4.870832609013489,68832031464.91986,inf
2151-03-26,94.0,239587065.0,788.0,Ghost,,,-633899.0,,,165.0,,-30049.0,-2.139311264173233,-9.0,1475.0,,1,,-4.0,-20.0,340.0,-1997985.0,-7912612.0,-9977589.0,-3437774.0,0.0,1.8567277475601074,10.0,-14337938.0,,,inf,inf
2109-05-14,112.0,264905152.0,905.0,Time Traveler,,-37.0,243973443.0,6319.0,Parallel,453.0,,-46564.0,-4.350535868506223,3738.0,1783.0,2.077870979173065,-1,,-5.0,,978.0,-4155862.0,-1560070.0,-3231600.0,-5376677.0,0.0,2.519935821667502,181.0,-7471389.0,1.3499897778697485,3.4648056743114033,inf,inf
2185-06-20,18.0,-435648.0,227.0,Ghost,???,111.0,-848124.0,841.0,,-9.0,Spaceship,-3627.0,-0.796592456912089,2745.0,,-4.758594899056491,yes,Alchemy,-8.0,-33.0,718.0,-5405951.0,-1925545.0,-8793683.0,-7991834.0,-49545.0,1.9071240635338569,18.0,-3618286.0,-0.04282351666897449,-0.2640073367420802,inf,-3.6284047529767197e+303
2100-10-29,126.0,-492462.0,621.0,Ghost,Grade -1,126.0,534930642.0,6707.0,Undefined,-9.0,Spaceship,806757.0,-1.0652015851790155,-12.0,973.0,3.2199729422120784,no,Teleportation,336.0,-16.0,316.0,-373626.0,-5407977.0,-5451226.0,-8231610.0,-42582.0,,176.0,-1765390.0,0.30538316409101895,2.192540237072362,,-18.945963082992815
2101-12-01,184.0,561840435.0,985.0,,,3.0,-949614.0,1097.0,,299.0,Spaceship,8150379.0,-1.7176480305652864,3802.0,-12.0,8.439854868112915,0,,-9.0,152.0,790.0,-5886409.0,-1850796.0,-1257847.0,-9029096.0,-36226.0,1.5442572887987391,62.0,-1942859.0,0.5607052197582396,0.5448307489395325,-4311490.890195544,-105.97052144328538
2100-07-10,215.0,-660198.0,731.0,Time Traveler,,-20.0,1700193242.0,8446.0,Complicated,-3.0,Unknown,2967893.0,-2.669044818355308,365.0,1962.0,6.262750828629138,no,Teleportation,142.0,,441.0,-8315120.0,-8579619.0,-3907956.0,-7118927.0,0.0,-1.4392499867589859,181.0,-475064.0,-0.24534023946103767,0.6570783804209241,,inf
2128-09-23,159.0,518187626.0,861.0,,Grade -1,7.0,-803792.0,5887.0,,327.0,Spaceship,2253842.0,1.497630447128953,-17.0,1515.0,8.602785010894383,2,Teleportation,-9.0,185.0,707.0,,-9575902.0,-2034443.0,,0.0,-1.846354033577911,82.0,-4205190.0,2.59746011984767,4.609656656884541,,inf
2197-11-11,-2.0,-483242.0,310.0,,Grade -1,53.0,-967914.0,4010.0,,-5.0,,-18857.0,5.13800613903357,-1.0,524.0,3.415304613953081,-1,,468.0,350.0,471.0,-7994932.0,-8178848.0,,,-96710.0,,161.0,-12403227.0,-0.07074537971178818,,682600.6005565956,-6.863236485953837
,29.0,986360980.0,192.0,Ghost,Grade -1,119.0,-758739.0,1272.0,Parallel,892.0,,-25512.0,7.176567544108746,-14.0,-16.0,-2.9435494517600906,yes,,83.0,431.0,137.0,-9293980.0,-5468648.0,-6783051.0,-3863143.0,-89275.0,2.6944784345559984,151.0,,1.9389355412990845,5.071874220991784,-32068573.121342376,359.49689298619296
2154-02-25,14.0,248867545.0,512.0,,Grade -1,135.0,-746778.0,1956.0,Parallel,-9.0,Unknown,,-3.1409950114135605,2452.0,815.0,-0.41119531761350103,-1,Teleportation,-7.0,-8.0,353.0,-4859051.0,-9890384.0,-5499960.0,-3928904.0,0.0,2.8262176297939767,36.0,,1.2698165408624658,0.3654812536032883,,inf
2172-12-10,250.0,510511181.0,293.0,Time Traveler,???,77.0,591914917.0,8846.0,Undefined,-4.0,,,-1.909888606592438,1909.0,-10.0,-4.9343318723846865,no,Time Machine,238.0,223.0,376.0,-8592419.0,,-5858037.0,-4158176.0,-33086.0,-0.7568589882575569,-2.0,-1734456.0,,,-2732813861.762231,82597.95928072995
2194-09-09,215.0,567126792.0,,,???,107.0,-507805.0,4196.0,,737.0,Unknown,-11904.0,-2.122795367346673,4807.0,361.0,-2.1834830958850397,no,,-9.0,302.0,362.0,-6587518.0,-4015128.0,,-6693845.0,-22922.0,-0.8172095116029388,177.0,-5435098.0,2.093625118758386,2.412041517056074,1020705.6188072164,-44.010191903290135
2189-08-27,113.0,129988602.0,1078.0,Time Traveler,???,-26.0,637206895.0,6076.0,,441.0,Spaceship,,,,-4.0,,,,-2.0,-25.0,103.0,-2758692.0,-4416655.0,-4325345.0,-1686392.0,-78203.0,-1.9170454261000798,101.0,-12474774.0,2.1590830186889,2.563606139820265,,-16.97441274631408
2163-03-25,27.0,425907886.0,1002.0,Ghost,,140.0,1927748604.0,4469.0,,-2.0,Unknown,8205855.0,-3.4666301415596195,4272.0,638.0,-0.4300637611520166,1,,-5.0,-7.0,152.0,-9992814.0,-4819749.0,-532472.0,-2530224.0,-8897.0,-1.0790443311261024,,-427865.0,0.9642119718024724,0.3047210182767024,,-922.3170731707318
2101-07-24,240.0,759195723.0,346.0,Alien,,-32.0,278238150.0,8022.0,,81.0,,-30099.0,1.7001837375024127,,-11.0,2.445107078049472,yes,Alchemy,-3.0,299.0,166.0,-1168787.0,-1553142.0,-9331368.0,-7177994.0,-13786.0,2.9916927716163793,6.0,-6977123.0,2.418916475636305,2.541389354240774,-589259560.2947063,42745.51423869914
2194-11-27,,-346031.0,393.0,Ghost,,149.0,1595639217.0,6140.0,Parallel,230.0,Unknown,9439685.0,7.5169020300398435,-14.0,-11.0,8.586990934598084,0,Alchemy,471.0,,431.0,,-2549103.0,-4240200.0,-5158314.0,,-0.90662174059489,169.0,-445694.0,-0.1684034354461797,0.49963966368488266,6643705347.86908,inf
2120-05-31,79.0,-328056.0,188.0,Ghost,Unknown,85.0,1309074611.0,8351.0,,-7.0,,2624056.0,-2.859325776444528,-7.0,1570.0,-4.50548236833813,2,,492.0,113.0,,-839908.0,-4845422.0,-4213861.0,-450444.0,-92987.0,-0.5243105791264251,48.0,-8529058.0,,2.8396427412050382,,
2110-12-29,26.0,-753927.0,-43.0,,,-48.0,-746658.0,7777.0,Complicated,,Cave,-28888.0,-3.6821275589930806,-16.0,,-4.1310789809382475,yes,,-5.0,106.0,715.0,-4056929.0,-9675017.0,-5608037.0,-491533.0,,-1.4343999048756118,108.0,-10075625.0,2.981149212800016,4.366447459590773,-27168691.06069273,-inf
2130-05-17,165.0,178490821.0,827.0,,???,144.0,-445165.0,4721.0,Parallel,-9.0,,4412596.0,9.743457133068082,293.0,-2.0,-1.6016332239816928,2,,76.0,-33.0,452.0,-3065762.0,-1309280.0,-7537769.0,-2459501.0,0.0,2.664305460383412,121.0,-9160942.0,2.8184009076488747,3.135173878080052,1163058.0661962552,inf
2149-06-23,273.0,-88423.0,-34.0,Ghost,???,35.0,,7041.0,,-9.0,,-4083.0,-2.342662520212935,1835.0,,-4.916829580951161,1,Alchemy,64.0,-29.0,748.0,-8172113.0,-2693799.0,-8602232.0,-6946529.0,0.0,-0.4145146312780701,157.0,-6887864.0,-0.21225595256257718,0.9107135318635873,-1262048638.409103,-inf
2197-12-15,70.0,762006291.0,759.0,,Unknown,94.0,359209746.0,9546.0,Undefined,285.0,,146475.0,9.084790774792038,761.0,1167.0,-0.5825721179600869,yes,,-1.0,,755.0,-9597073.0,-9960407.0,-1104615.0,-3363878.0,0.0,2.129728866876885,,-6083855.0,1.5054495620839319,2.7813891726696602,,inf
2145-04-13,103.0,432961751.0,,,Unknown,91.0,1531402248.0,9929.0,Parallel,-8.0,,7752873.0,7.282915618002171,2943.0,1991.0,7.647522561466123,yes,Teleportation,-6.0,-39.0,892.0,-9624768.0,-5148828.0,-7810237.0,-9284848.0,-31904.0,-0.21735405390024387,124.0,-6745679.0,0.6047771411392668,1.260679818017742,16088399227.671677,-504518.3080702005
2129-05-18,29.0,394843802.0,1027.0,Ghost,,-42.0,,939.0,Undefined,-6.0,,5503629.0,,-3.0,-12.0,,,Teleportation,-1.0,104.0,718.0,-6892867.0,-5604679.0,-872552.0,-3476107.0,0.0,-1.0447380958119166,27.0,-6938660.0,2.0496538725345625,4.998812355848519,inf,inf
,290.0,102568101.0,-7.0,Alien,,139.0,-818559.0,1802.0,Parallel,-1.0,Spaceship,,-1.2238173440002402,4231.0,1574.0,5.081052856934247,-1,Time Machine,201.0,-32.0,711.0,,-3640520.0,-4078067.0,-1105406.0,-77539.0,2.5991907820816156,21.0,-11202279.0,2.0752560177699815,6.187583058056973,,-2.3184373474797402e+303
2102-02-24,213.0,-292718.0,,,Unknown,43.0,-397412.0,5981.0,,324.0,,-8102.0,-3.3837660802799645,1558.0,-9.0,-2.0289954471617264,yes,Alchemy,-5.0,-37.0,37.0,-6428538.0,-9462993.0,-7377524.0,-2830390.0,,-0.9417891156956812,58.0,-6404296.0,-0.49967356192564993,-1.4237034711940548,-0.0,-inf
2175-12-25,104.0,,517.0,Time Traveler,Grade -1,98.0,1782646833.0,4472.0,,-1.0,Spaceship,-9991.0,-0.30908423977745425,320.0,675.0,-4.821993672700924,1,,-1.0,-44.0,383.0,-2151294.0,-6874353.0,,-9103520.0,0.0,2.574786614825385,56.0,-6588354.0,2.460367132699747,3.510202014954649,,-inf
2134-04-26,,688500336.0,973.0,Ghost,???,114.0,561508047.0,,Undefined,-3.0,,7588401.0,4.6217613500171195,-5.0,1082.0,-1.1000629902111885,yes,,342.0,310.0,369.0,-8331920.0,-965921.0,-9295793.0,-1584598.0,-86563.0,2.774719598035743,45.0,-15965114.0,0.2825394770781444,1.2353612137984582,,-87.66333190855215
2115-11-20,45.0,-732723.0,982.0,Ghost,,88.0,-181786.0,2353.0,Parallel,-8.0,,-13998.0,,,1884.0,6.5110054520193845,yes,Alchemy,396.0,-22.0,378.0,-2972149.0,-9823706.0,-3151421.0,-3625305.0,0.0,2.1200031702744084,,-7290067.0,2.880673149767426,5.419388453578295,inf,inf
2152-07-17,29.0,-886389.0,1102.0,,???,-31.0,-295065.0,7988.0,Undefined,112.0,,-10572.0,6.802336242316429,3610.0,1845.0,8.34706757346342,yes,Time Machine,,459.0,111.0,-4111578.0,-796500.0,-1700154.0,,-13951.0,2.317152198113237,181.0,-827253.0,2.6690095776363676,4.9358216467372165,-12136568.451620974,870.7003405935757
2181-01-08,29.0,894226630.0,615.0,,???,-16.0,969376661.0,7976.0,Parallel,-3.0,Spaceship,-15364.0,,-7.0,-17.0,-1.331703765497374,yes,Teleportation,226.0,281.0,456.0,-4637633.0,-2949313.0,-5407557.0,-3853078.0,0.0,1.5160011160429065,109.0,-1955903.0,0.167306671663779,1.3784938391975892,-1113566462.5420249,-inf
2129-02-25,226.0,903692626.0,203.0,,Unknown,2.0,1112401036.0,9923.0,,241.0,Spaceship,-17791.0,6.917035838531843,2227.0,,7.2865902015434125,1,,286.0,-29.0,214.0,-896598.0,-3173562.0,-8018038.0,-8942144.0,-51902.0,1.719079744509036,134.0,-7657060.0,,1.2645284396185632,-1172218955.235961,22585.579481252378
2123-11-13,278.0,-905013.0,692.0,,Unknown,124.0,-66350.0,6628.0,Complicated,-1.0,Unknown,-43587.0,2.8838339117764793,887.0,1171.0,-1.946462688351318,0,Teleportation,-5.0,,59.0,-8902531.0,-7432788.0,-4311856.0,-5153484.0,0.0,-0.09843855037018101,133.0,-8700033.0,0.5372295710353006,1.2929770012471302,,-inf
2163-12-12,251.0,338583614.0,477.0,Time Traveler,,59.0,1009316617.0,4429.0,Complicated,,Cave,6841150.0,4.824919125468631,-8.0,-8.0,2.6194332040024397,-1,,430.0,,849.0,-5217835.0,-8730987.0,-3074952.0,,,-1.4681686411226968,0.0,-2395648.0,-0.13955552624802392,0.40705260634423496,-342370799.6469966,13647.738444051112
2160-04-05,205.0,363818936.0,1134.0,,???,129.0,723998687.0,474.0,Complicated,379.0,,-33843.0,2.698601141417897,-17.0,-15.0,6.651874305637134,1,,-4.0,216.0,,-8854114.0,,,,0.0,1.795998770312106,130.0,-1466976.0,2.5590081483649714,2.1266339746025302,-1283066837.7848527,-inf
2166-09-28,,-353549.0,-133.0,,Grade -1,85.0,693845149.0,5332.0,Undefined,-1.0,Cave,,1.3937418178706436,3128.0,-18.0,-3.879096678686525,1,,,-46.0,569.0,-4713252.0,-3477732.0,-1422143.0,-9314517.0,-20039.0,1.8651971912404224,,4161099.0,0.13289265274721007,1.5528856060739833,inf,-8.97097227836876e+303
2113-02-02,157.0,818955106.0,-113.0,,,-47.0,1458465287.0,386.0,,156.0,Cave,6770264.0,-2.993850001941541,-11.0,-13.0,6.809133334902758,2,,-7.0,130.0,633.0,-3148941.0,-2142063.0,-6462703.0,,-47568.0,-1.827042791287858,3.0,-7898936.0,0.9733864614454237,1.519874883119873,-1847237298.0112643,38691.28477151161
2106-06-27,81.0,586502973.0,16.0,,Grade -1,104.0,-23063.0,4769.0,Parallel,920.0,,6894604.0,5.920073808772307,1826.0,1985.0,-1.190745119355507,-1,Alchemy,,,501.0,-6473906.0,-1242611.0,-7319963.0,-8213011.0,0.0,-1.4794678971470796,23.0,-484899.0,2.734661941066553,7.35040603667062,inf,inf
2132-12-18,48.0,644889117.0,-200.0,Alien,,121.0,-642404.0,7517.0,,671.0,Spaceship,-43486.0,-4.259111348352632,1700.0,-18.0,-0.2090660350706557,0,Teleportation,-3.0,-12.0,753.0,-1910099.0,-2399325.0,,-4859700.0,0.0,-1.1217776119988232,193.0,-3378229.0,-0.23625980510961003,0.23045167678451972,,-inf
2118-03-23,48.0,910234844.0,958.0,Alien,Grade -1,117.0,1203083201.0,8092.0,Complicated,325.0,,-28350.0,,-6.0,-13.0,-2.1126033383598823,no,,-1.0,105.0,671.0,-7782527.0,-4675391.0,-5540409.0,-639637.0,-38208.0,1.6043568962629347,75.0,-10703713.0,1.4270457350456143,3.7200231691404984,,97613.31401198081
2112-04-23,293.0,-229305.0,1174.0,Ghost,,51.0,-876345.0,1279.0,Undefined,-7.0,,5143343.0,3.3796445303300917,2570.0,907.0,-2.587288145010698,0,,,-6.0,-20.0,,-3566776.0,-3185576.0,-4914804.0,-43257.0,-1.3446542072533874,114.0,-4725891.0,1.502505303122287,0.9679136679614525,inf,-4.155843296720336e+303
2129-10-29,158.0,-540278.0,-61.0,Ghost,,-4.0,803508744.0,,Undefined,-9.0,,-21423.0,7.229418565404839,2435.0,-15.0,-2.3279788436390776,no,Time Machine,152.0,362.0,766.0,-1382844.0,-4721024.0,-3519410.0,,0.0,1.8939893445330442,143.0,-4926892.0,2.170733487371171,3.8495786775795455,,inf
2169-12-12,258.0,-815364.0,417.0,,,43.0,228935874.0,7734.0,Undefined,647.0,,,7.397516924019044,4464.0,1573.0,6.232676512060392,2,Teleportation,,206.0,,-3535233.0,-2953090.0,-7977494.0,-1101409.0,,2.50763951760663,159.0,-7762570.0,,,5016033030.111894,-97435.28445765762
2161-04-17,34.0,-795723.0,-68.0,,,121.0,1806079257.0,6643.0,,605.0,,,,2818.0,-1.0,-2.788998594113809,2,Alchemy,-5.0,224.0,966.0,-2399722.0,,-920403.0,-960884.0,-35372.0,,178.0,-933605.0,0.9845032816618888,1.5182142111974732,inf,-5.0822490525339695e+303
,170.0,-955872.0,-23.0,Time Traveler,Grade -1,-3.0,-11564.0,7842.0,,,Cave,,,4288.0,,-0.26482152926893576,1,,337.0,-34.0,,-7667764.0,-3788005.0,-2834186.0,-9517598.0,,-1.184366383440681,156.0,4013521.0,,5.778932356406144,-556896.4480790053,97.28939597755834
2187-11-18,159.0,558705505.0,609.0,Time Traveler,Grade -1,40.0,-767412.0,5070.0,,-7.0,Unknown,-16968.0,-2.302385282436752,-2.0,-1.0,,0,Alchemy,-8.0,-42.0,110.0,-6236557.0,-4122555.0,-5266586.0,-8530819.0,-23950.0,1.6205027560315712,119.0,-1994030.0,,1.4153163476213786,-9051089.574673478,378.62453338928924
2135-12-05,180.0,486537408.0,1181.0,Alien,,,1956954843.0,5561.0,,-4.0,Cave,5217980.0,7.47474562227596,-4.0,,6.322910446271013,no,Time Machine,-3.0,-38.0,,-9006965.0,,-4432209.0,-5992763.0,-50404.0,,174.0,-4224375.0,2.6019316966955093,5.655870438422716,,-103.52313308467582
2130-01-10,,973608734.0,179.0,Ghost,???,33.0,-517939.0,3558.0,Complicated,,,904350.0,-2.80631396244794,-7.0,-6.0,4.608420402301711,0,Alchemy,-1.0,-16.0,,-4365123.0,-323142.0,-5972151.0,-8459734.0,-2967.0,-1.1123691642358995,39.0,1770033.0,,3.3430330273194837,,-304.80283114256827
2192-01-20,177.0,483638685.0,707.0,Alien,Unknown,,1936361991.0,,,-1.0,,-13876.0,1.205382389369166,-1.0,404.0,4.708968408840628,no,,470.0,-10.0,287.0,,-9144723.0,-8154992.0,-364922.0,-94777.0,-0.815650021315175,102.0,-12553475.0,1.6246034232964401,4.163179322777913,,0.14640682866096205
2177-07-08,-4.0,358672751.0,457.0,Alien,Grade -1,88.0,1470555529.0,1547.0,,-1.0,Unknown,7844287.0,8.815305386498565,699.0,263.0,8.054494553938804,0,Teleportation,365.0,400.0,739.0,-5516381.0,-3714759.0,-6321679.0,,0.0,1.5402156863261331,133.0,-12482203.0,1.854831016701315,0.5401517540791203,,inf
2162-02-02,122.0,-650588.0,249.0,Ghost,Unknown,74.0,-106940.0,789.0,,-2.0,,-33069.0,-4.256503408512259,-8.0,866.0,-2.1021532021279663,1,Time Machine,227.0,-21.0,396.0,-1300722.0,,,-9179013.0,-96448.0,2.043998576275018,51.0,,2.36688079970743,1.7572950261862945,,0.342868696084937
2185-09-01,224.0,-685494.0,385.0,Time Traveler,,22.0,302411702.0,8347.0,Complicated,635.0,,-12149.0,2.284088614776906,3186.0,-14.0,4.198042209396099,no,,-9.0,232.0,,-3577999.0,-8672139.0,-4952471.0,-9934749.0,,-0.41952450554551923,87.0,1665805.0,1.2770658144339353,2.0600425145676575,-519150802.51897097,7101.315198322632
2184-12-10,34.0,306442768.0,262.0,Ghost,???,-47.0,,,Parallel,-1.0,Unknown,9942055.0,4.492125187615497,,-6.0,-4.690030214821602,0,,,369.0,81.0,-2141931.0,-6064666.0,-8434095.0,-7727425.0,-19392.0,-1.453162441720906,128.0,-2758772.0,-0.10834993246375474,0.1887536431041489,,-512.6884797854785
2113-01-30,238.0,377579045.0,,,???,25.0,-543150.0,8084.0,Complicated,178.0,,-8365.0,-1.3072506281494527,-18.0,-4.0,-4.830633386660884,yes,Teleportation,-1.0,222.0,198.0,,-5817709.0,-1950175.0,,0.0,-0.630606142143088,200.0,-1648339.0,0.8485560799092786,2.836919119296888,1284060.516371754,inf
2181-06-14,20.0,-944557.0,931.0,,???,22.0,1559278389.0,5002.0,Parallel,-6.0,Cave,8235913.0,-2.603238553920834,,-15.0,-3.107291875744294,2,Alchemy,-9.0,302.0,448.0,-6089384.0,-4777785.0,-682113.0,-9714823.0,0.0,2.483064414396358,116.0,5105482.0,2.02070727797435,2.352452043460932,30567730271.06267,inf
2141-12-30,12.0,847399638.0,-79.0,,,26.0,1452950221.0,8033.0,,983.0,,8534979.0,-2.731291204528492,-2.0,,-1.534169310890296,2,,493.0,-34.0,12.0,,,-8221661.0,-6976759.0,-96739.0,,,-8825004.0,1.6832963081436096,4.320569303344605,-5231310103.4503,53988.31003473573
2106-10-28,149.0,-478706.0,-184.0,,,-3.0,424482678.0,853.0,,280.0,,,,4911.0,997.0,7.043404555753362,no,Time Machine,366.0,-31.0,,-7261496.0,-9987866.0,-2175289.0,,-20582.0,-0.02354377816208575,19.0,594554.0,2.1372213051948465,,-805866294.1481724,38714.82417394677
2174-07-28,147.0,505079246.0,1019.0,Time Traveler,,103.0,1356745614.0,4150.0,Complicated,-5.0,Cave,9026755.0,4.983469780509045,-14.0,677.0,7.06243520536777,2,,-9.0,190.0,,-2488622.0,-5362203.0,-6507788.0,-9854103.0,0.0,,171.0,1899044.0,1.2498380841281624,1.3541576940972613,-1531039593.4423442,-inf
2139-12-22,28.0,242427245.0,126.0,Time Traveler,,51.0,1636674548.0,1288.0,Parallel,186.0,,-48410.0,2.055574877752538,3792.0,,,2,Alchemy,-5.0,290.0,416.0,-8694094.0,-3634010.0,-3579251.0,-2396366.0,0.0,1.950524704105086,188.0,-8015381.0,0.11041670390820246,1.5890138614230227,-2167248786.1752167,-inf
2153-05-31,71.0,812138167.0,117.0,,,55.0,-474050.0,2168.0,Parallel,-6.0,Unknown,-23974.0,-3.5191284269919882,3901.0,1740.0,5.203903776590348,yes,,164.0,-42.0,798.0,-4730279.0,-9485416.0,-5813389.0,,-37026.0,1.6670748476801416,144.0,-8192400.0,-0.09677361487486175,-0.5142023059124372,1.1809618578967968e-36,0.6474909523037865
2108-05-10,247.0,,608.0,Alien,,26.0,-457195.0,8618.0,Parallel,-8.0,Cave,-47492.0,-0.6453966957505068,1202.0,1495.0,,-1,Alchemy,63.0,146.0,310.0,-7216756.0,-3609586.0,-7851977.0,-5787361.0,-47391.0,2.522275617541374,75.0,-4658062.0,1.1844167865472746,1.0611543653477575,,-3.793321801317372e+303
